รมว.	NN	B_DES	B_CLS
ชั้น	NN	O	I_CLS
กรรมาธิการ	NN	O	I_CLS
อย่าง	FX	O	I_CLS
ละเอียด	VV	O	E_CLS

ซึ่ง	CC	O	B_CLS
ใน	PS	O	I_CLS
ส่วน	NN	O	I_CLS
ของ	PS	O	I_CLS
รัฐบาล	NN	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
ประชุม	VV	O	I_CLS
สภา	NN	B_ORG	I_CLS
ผู้	FX	O	I_CLS
แทน	VV	O	I_CLS
ราษฎร	NN	O	I_CLS
วาน	NN	B_DTM	I_CLS
นี้	AJ	E_DTM	E_CLS
_	PU	O	O
ก็	CC	O	B_CLS
ได้	AX	O	I_CLS
ทำ	VV	O	I_CLS
ตาม	AV	O	I_CLS
เงื่อนไข	NN	O	I_CLS
ของ	PS	O	I_CLS
ฝ่าย	NN	O	I_CLS
ค้าน	VV	O	E_CLS
_	PU	O	O
ทั้ง	CC	O	B_CLS
การ	FX	O	I_CLS
ถ่าย	VV	O	I_CLS
สด	AV	O	I_CLS
การ	FX	O	I_CLS
ประชุม	VV	O	E_CLS

แต่	CC	O	B_CLS
เมื่อ	CC	O	I_CLS
ฝ่าย	NN	O	I_CLS
ค้าน	VV	O	I_CLS
ไม่	NG	O	I_CLS
ทำ	VV	O	I_CLS
หน้าที่	NN	O	E_CLS
_	PU	O	O
ก็	CC	O	B_CLS
เห็น	VV	O	I_CLS
ว่า	CC	O	I_CLS
ประชาชน	NN	O	I_CLS
ก็	CC	O	I_CLS
จะ	AX	O	I_CLS
ไม่	NG	O	I_CLS
ได้รับ	VV	O	I_CLS
ประโยชน์	NN	O	E_CLS

ส่วน	CC	O	B_CLS
วัน	NN	B_DTM	I_CLS
นี้	AJ	E_DTM	I_CLS
จะ	AX	O	I_CLS
เป็น	VV	O	I_CLS
ความ	FX	O	I_CLS
ร่วมมือ	VV	O	I_CLS
กัน	AV	O	I_CLS
อีก	AJ	O	I_CLS
ครั้ง	CL	O	I_CLS
ที่	CC	O	E_CLS
_	PU	O	O
จะ	AX	O	B_CLS
พิจารณา	VV	O	I_CLS
งบประมาณ	NN	O	I_CLS
ราย	NN	O	I_CLS
จ่าย	VV	O	I_CLS
ประจำ	AJ	O	I_CLS
ปี	NN	B_DTM	I_CLS
_	PU	I_DTM	I_CLS
2553	NU	E_DTM	I_CLS
_	PU	O	I_CLS
จำนวน	NN	O	I_CLS
กว่า	AJ	O	I_CLS
_	PU	O	I_CLS
1.7	NU	B_MEA	I_CLS
_	PU	I_MEA	I_CLS
ล้าน	NU	I_MEA	I_CLS
ล้าน	NU	I_MEA	I_CLS
บาท	NN	E_MEA	I_CLS
_	PU	O	I_CLS
ที่	CC	O	I_CLS
เป็น	VV	O	I_CLS
ประโยชน์	NN	O	E_CLS
และ	CC	O	B_CLS
มี	VV	O	I_CLS
ความ	FX	O	I_CLS
สำคัญ	VV	O	I_CLS
ต่อ	PS	O	I_CLS
ประชาชน	NN	O	E_CLS

รัฐมนตรี	NN	O	B_CLS
ว่าการ	VV	O	I_CLS
กระทรวง	NN	B_ORG	I_CLS
การ	FX	I_ORG	I_CLS
คลัง	NN	E_ORG	E_CLS
_	PU	O	O
ยัง	CC	O	B_CLS
ย้ำ	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
กฎหมาย	NN	O	B_CLS
การเงิน	NN	O	I_CLS
ทั้ง	AJ	O	I_CLS
_	PU	O	I_CLS
3	NU	B_NUM	I_CLS
_	PU	O	I_CLS
ฉบับ	CL	B_MEA	I_CLS
_	PU	O	I_CLS
เป็น	VV	O	I_CLS
เครื่องมือ	NN	O	I_CLS
สำคัญ	VV	O	I_CLS
ของ	PS	O	I_CLS
รัฐบาล	NN	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
ลง	VV	O	I_CLS
ทุน	NN	O	E_CLS
และ	CC	O	B_CLS
ปรับ	VV	O	I_CLS
โครงสร้าง	NN	O	I_CLS
ทาง	NN	O	I_CLS
เศรษฐกิจ	NN	O	I_CLS
_	PU	O	I_CLS
รวม	VV	O	I_CLS
ถึง	PS	O	I_CLS
การ	FX	O	I_CLS
สร้าง	VV	O	I_CLS
โอกาส	NN	O	I_CLS
ให้	VV	O	I_CLS
กับ	PS	O	I_CLS
ประชาชน	NN	O	I_CLS
ได้	AX	O	I_CLS
อย่าง	FX	O	I_CLS
แท้จริง	VV	O	E_CLS
_	PU	O	O
พร้อม	CC	O	B_CLS
ยืนยัน	VV	O	E_CLS
ว่า	CC	O	B_CLS
รัฐบาล	NN	O	I_CLS
จะ	AX	O	I_CLS
ดำเนิน	VV	O	I_CLS
โครงการ	NN	O	I_CLS
ด้วย	PS	O	I_CLS
ความ	FX	O	I_CLS
โปร่งใส	VV	O	E_CLS

