หมอ	NN	B_TTL	B_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
หาก	CC	O	B_CLS
ทุก	NU	O	I_CLS
คน	CL	O	I_CLS
ได้	AX	O	I_CLS
รับฟัง	VV	O	I_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	I_CLS
พูด	VV	O	I_CLS
ทั้งหมด	AV	O	E_CLS
_	PU	O	O
ก็	CC	O	B_CLS
จะ	AX	O	I_CLS
ทราบ	VV	O	I_CLS
เจตนารมณ์	NN	O	I_CLS
ชัดเจน	VV	O	E_CLS
_	PU	O	O
ว่า	CC	O	B_CLS
ต้องการ	VV	O	I_CLS
ให้การ	VV	O	I_CLS
บริหาร	VV	O	I_CLS
แผ่นดิน	NN	O	I_CLS
ขณะนี้	NN	O	I_CLS
ดำเนิน	VV	O	I_CLS
ต่อไป	AV	O	I_CLS
ได้	AX	O	I_CLS
ใน	PS	O	I_CLS
ภาวะ	NN	O	I_CLS
รัฐบาล	NN	O	I_CLS
รักษาการ	VV	O	E_CLS
ที่	CC	O	B_CLS
ยาวนาน	VV	O	E_CLS
_	PU	O	O
ฉะนั้น	CC	O	B_CLS
_	PU	O	O
การ	FX	O	B_CLS
ทำงาน	VV	O	E_CLS
โดย	CC	O	B_CLS
มี	VV	O	I_CLS
กระบวนการ	NN	O	E_CLS
ที่	CC	O	B_CLS
ไม่	NG	O	I_CLS
ถูกต้อง	VV	O	I_CLS
เข้า	AV	O	I_CLS
มา	AV	O	I_CLS
มี	VV	O	I_CLS
อิทธิพล	NN	O	I_CLS
_	PU	O	I_CLS
เป็น	VV	O	I_CLS
เรื่อง	NN	O	E_CLS
ที่	CC	O	B_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	I_CLS
ได้	AX	O	I_CLS
ขอ	VV	O	E_CLS
ให้	CC	O	B_CLS
ทุก	NU	O	I_CLS
ฝ่าย	CL	O	I_CLS
ยึด	VV	O	I_CLS
หน้าที่	NN	O	I_CLS
ของ	PS	O	I_CLS
ตัวเอง	PR	O	E_CLS
และ	CC	O	B_CLS
กฎหมาย	NN	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
ทำงาน	VV	O	E_CLS
_	PU	O	O
เพื่อ	CC	O	B_CLS
เกิด	VV	O	I_CLS
ผล	NN	O	I_CLS
ประโยชน์	NN	O	I_CLS
ต่อ	PS	O	I_CLS
ประเทศ	NN	O	E_CLS

เมื่อ	PS	O	B_CLS
ถาม	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
พันธมิตร	NN	O	B_CLS
เตรียม	VV	O	I_CLS
เคลื่อนไหว	VV	O	I_CLS
หยิบยก	VV	O	I_CLS
ประเด็น	NN	O	I_CLS
นี้	AJ	O	I_CLS
มา	AV	O	I_CLS
โจมตี	VV	O	I_CLS
รัฐบาล	NN	O	E_CLS

น.พ.	NN	B_DES	B_CLS
สุรพงษ์	NN	B_PER	I_CLS
_	PU	O	I_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
เป็น	VV	O	B_CLS
สิ่ง	NN	O	E_CLS
ที่	CC	O	B_CLS
รัฐบาล	NN	O	I_CLS
อยาก	VV	O	I_CLS
วิงวอน	VV	O	I_CLS
ขอร้อง	VV	O	I_CLS
ให้	AX	O	I_CLS
ประชาชน	NN	O	I_CLS
ทุก	NU	O	I_CLS
คน	CL	O	I_CLS
มี	VV	O	I_CLS
สติ	NN	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
รับฟัง	VV	O	I_CLS
ข้อมูล	NN	O	I_CLS
ต่าง	AJ	O	I_CLS
ๆ	PU	O	I_CLS
_	PU	O	I_CLS
ผู้	FX	O	I_CLS
พูด	VV	O	I_CLS
จะ	AX	O	I_CLS
พูด	VV	O	I_CLS
อะไร	PR	O	I_CLS
ก็ได้	AV	O	E_CLS

แต่	CC	O	B_CLS
ผู้	FX	O	I_CLS
ฟัง	VV	O	I_CLS
ต้อง	AX	O	I_CLS
ใช้	VV	O	I_CLS
วิจารณญาณ	NN	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
ฟัง	VV	O	I_CLS
เรา	PR	O	I_CLS
มี	VV	O	I_CLS
บทเรียน	NN	O	I_CLS
ใน	PS	O	I_CLS
อดีต	NN	O	I_CLS
หลาย	NU	O	I_CLS
ครั้ง	CL	O	I_CLS
แล้ว	AX	O	E_CLS
_	PU	O	O
ที่	CC	O	B_CLS
พยายาม	VV	O	I_CLS
ดึง	VV	O	I_CLS
สถาบัน	NN	O	I_CLS
เบื้อง	NN	O	I_CLS
สูง	VV	O	I_CLS
เข้า	AV	O	I_CLS
มา	AV	O	I_CLS
เกี่ยวข้อง	VV	O	I_CLS
กับ	PS	O	I_CLS
การเมือง	NN	O	I_CLS
ใน	PS	O	I_CLS
อดีต	NN	O	E_CLS
_	PU	O	O
จึง	CC	O	B_CLS
นำ	VV	O	I_CLS
ไป	AV	O	I_CLS
สู่	PS	O	I_CLS
ปัญหา	NN	O	E_CLS
ที่	CC	O	B_CLS
เป็น	VV	O	I_CLS
วิกฤติ	NN	O	I_CLS
ของ	PS	O	I_CLS
ประเทศ	NN	O	I_CLS
_	PU	O	I_CLS
เรา	PR	O	I_CLS
ไม่	NG	O	I_CLS
อยาก	VV	O	I_CLS
ให้	AX	O	I_CLS
กลุ่ม	CL	O	I_CLS
คน	NN	O	E_CLS
หรือ	CC	O	B_CLS
บุคคล	NN	O	I_CLS
ใด	PR	O	I_CLS
นำ	VV	O	I_CLS
สถาบัน	NN	O	I_CLS
เบื้อง	NN	O	I_CLS
สูง	VV	O	I_CLS
_	PU	O	I_CLS
ลง	AV	O	I_CLS
มา	AV	O	I_CLS
ยุ่ง	VV	O	I_CLS
เกี่ยวกับ	VV	O	I_CLS
การ	FX	O	I_CLS
เอง	PR	O	E_CLS
และ	CC	O	B_CLS
นำ	VV	O	I_CLS
ไป	AV	O	I_CLS
สู่	PS	O	I_CLS
วิกฤติ	NN	O	I_CLS
เช่น	NN	O	I_CLS
นั้น	AJ	O	I_CLS
อีก	AV	O	E_CLS

ฉะนั้น	CC	O	B_CLS
จึง	CC	O	I_CLS
ขอ	VV	O	E_CLS
ให้	CC	O	B_CLS
ประชาชน	NN	O	I_CLS
ทุก	NU	O	I_CLS
คน	CL	O	I_CLS
ระมัดระวัง	VV	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
รับฟัง	VV	O	I_CLS
ข้อมูล	NN	O	I_CLS
ใน	PS	O	I_CLS
ช่วง	NN	O	I_CLS
นี้	AJ	O	E_CLS
_	PU	O	O
เพราะ	CC	O	B_CLS
ถือ	VV	O	E_CLS
ว่า	CC	O	B_CLS
เป็น	VV	O	I_CLS
ช่วง	NN	O	I_CLS
บาง	VV	O	I_CLS
อย่าง	FX	O	I_CLS
ยิ่ง	AV	O	E_CLS

เมื่อ	PS	O	B_CLS
ถาม	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
มี	VV	O	B_CLS
กระแส	NN	O	I_CLS
ข่าว	NN	O	I_CLS
กระทรวง	NN	B_ORG	I_CLS
ทรัพยากร	NN	I_ORG	I_CLS
ธรรมชาติ	NN	I_ORG	E_CLS
และ	CC	I_ORG	B_CLS
สิ่งแวดล้อม	NN	E_ORG	I_CLS
ได้	AX	O	I_CLS
มี	VV	O	I_CLS
เกณฑ์	VV	O	I_CLS
เจ้าหน้าที่	NN	O	I_CLS
ป่าไม้	NN	O	I_CLS
มา	AV	O	I_CLS
ฝึก	VV	O	I_CLS
อาวุธ	NN	O	E_CLS
และ	CC	O	B_CLS
เตรียม	VV	O	I_CLS
เคลื่อน	VV	O	I_CLS
กำลัง	NN	O	I_CLS
มา	AV	O	I_CLS
สนับสนุน	VV	O	I_CLS
รัฐบาล	NN	O	E_CLS

น.พ.	NN	B_DES	B_CLS
สุรพงษ์	NN	B_PER	I_CLS
_	PU	O	I_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
ข้อเท็จจริง	NN	O	B_CLS
เรื่อง	NN	O	I_CLS
นี้	AJ	O	I_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
ความ	FX	O	I_CLS
เป็น	VV	O	I_CLS
จริง	VV	O	E_CLS
แต่	CC	O	B_CLS
เป็น	VV	O	I_CLS
การ	FX	O	I_CLS
เตรียม	VV	O	I_CLS
ความ	FX	O	I_CLS
พร้อม	VV	O	I_CLS
การ	FX	O	I_CLS
ทำงาน	VV	O	I_CLS
ของ	PS	O	I_CLS
เจ้าหน้าที่	NN	O	I_CLS
ป่าไม้	NN	O	I_CLS
_	PU	O	I_CLS
ยืนยัน	VV	O	E_CLS
ว่า	CC	O	B_CLS
รัฐบาล	NN	O	I_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
ความ	FX	O	I_CLS
พยายาม	VV	O	I_CLS
ใด	PR	O	I_CLS
ๆ	PU	O	E_CLS
_	PU	O	O
ที่	CC	O	B_CLS
จะ	AX	O	I_CLS
ให้	AX	O	I_CLS
เกิด	VV	O	I_CLS
ลักษณะ	NN	O	I_CLS
ม็อบ	NN	O	I_CLS
ชน	VV	O	I_CLS
ม็อบ	NN	O	E_CLS
_	PU	O	O
เพราะ	CC	O	B_CLS
เรา	PR	O	I_CLS
รู้	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
การ	FX	O	B_CLS
กระทำ	VV	O	I_CLS
เช่น	NN	O	I_CLS
นี้	AJ	O	I_CLS
จะ	AX	O	I_CLS
นำ	VV	O	I_CLS
ไป	AV	O	I_CLS
สู่	PS	O	I_CLS
ปัญหา	NN	O	E_CLS
ที่	CC	O	B_CLS
ลุกลาม	VV	O	E_CLS

เมื่อ	PS	O	B_CLS
ถาม	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
นาย	NN	B_TTL	B_CLS
มีชัย	NN	B_PER	I_CLS
_	PU	I_PER	I_CLS
ฤชุพันธ์	NN	E_PER	I_CLS
_	PU	O	I_CLS
อดีต	NN	O	I_CLS
ประธาน	NN	O	I_CLS
วุฒิสภา	NN	B_ORG	I_CLS
_	PU	O	I_CLS
ระบุ	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
หาก	CC	O	B_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
หลักฐาน	NN	O	E_CLS
_	PU	O	O
หรือ	CC	O	B_CLS
ระบุ	VV	O	I_CLS
ไม่	NG	O	I_CLS
ได้	AX	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
ผู้	FX	O	B_CLS
มี	VV	O	I_CLS
บารมี	NN	O	I_CLS
นอก	PS	O	I_CLS
รัฐธรรมนูญ	NN	O	I_CLS
คือ	VV	O	I_CLS
ใคร	PR	O	E_CLS
_	PU	O	O
หาก	CC	O	B_CLS
สังคม	NN	O	I_CLS
เคลือบแคลง	VV	O	I_CLS
บุคคล	NN	O	I_CLS
ไหน	PR	O	E_CLS
_	PU	O	O
ถ้า	CC	O	B_CLS
ไม่	NG	O	I_CLS
ใช่	VV	O	I_CLS
_	PU	O	I_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	I_CLS
ก็	CC	O	I_CLS
ควร	AX	O	I_CLS
ออก	AV	O	I_CLS
มา	AV	O	I_CLS
ปฏิเสธ	VV	O	E_CLS

น.พ.	NN	B_DES	B_CLS
สุรพงษ์	NN	B_PER	I_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
เมื่อ	PS	O	B_CLS
วาน	NN	O	I_CLS
นี้	AJ	O	I_CLS
(	PU	O	I_CLS
5	NU	B_DTM	I_CLS
_	PU	I_DTM	I_CLS
ก.ค.	NN	E_DTM	I_CLS
)	PU	O	I_CLS
_	PU	O	I_CLS
ได้	AX	O	I_CLS
พูด	VV	O	I_CLS
ชัดเจน	VV	O	I_CLS
แล้ว	AX	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
กรณีที่	CC	O	B_CLS
นาย	NN	B_TTL	I_CLS
มีชัย	NN	B_PER	I_CLS
ได้	AX	O	I_CLS
พูด	VV	O	I_CLS
ถึง	VV	O	I_CLS
รัฐธรรมนูญ	NN	O	I_CLS
_	PU	O	I_CLS
มาตรา	NN	O	I_CLS
_	PU	O	I_CLS
8	NU	O	I_CLS
_	PU	O	I_CLS
สิ่ง	NN	O	E_CLS
ที่	CC	O	B_CLS
ชัดเจน	VV	O	E_CLS
ตามที่	CC	O	B_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	I_CLS
พูด	VV	O	I_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
อะไร	PR	O	I_CLS
เกี่ยวข้อง	VV	O	I_CLS
กับ	PS	O	I_CLS
สถาบัน	NN	O	I_CLS
เบื้อง	NN	O	I_CLS
สูง	VV	O	I_CLS
เลย	PA	O	E_CLS

แต่	CC	O	B_CLS
เป็น	VV	O	I_CLS
เรื่อง	NN	O	I_CLS
ของ	PS	O	I_CLS
สามัญชน	NN	O	E_CLS
ที่	CC	O	B_CLS
มี	VV	O	I_CLS
ความ	FX	O	I_CLS
พยายาม	VV	O	I_CLS
เข้า	AV	O	I_CLS
มา	AV	O	I_CLS
มี	VV	O	I_CLS
อิทธิพล	NN	O	I_CLS
ฉะนั้น	CC	O	E_CLS
_	PU	O	O
ความ	FX	O	B_CLS
เคลือบแคลง	VV	O	I_CLS
มี	VV	O	I_CLS
ความ	FX	O	I_CLS
ชัดเจน	VV	O	I_CLS
อยู่แล้ว	AV	O	I_CLS
_	PU	O	I_CLS
ส่วน	AJ	O	I_CLS
ตัว	PR	O	I_CLS
คิด	VV	O	I_CLS
ว่า	CC	O	I_CLS
นาย	NN	B_TTL	I_CLS
มีชัย	NN	B_PER	I_CLS
หาก	CC	O	I_CLS
จะ	AX	O	I_CLS
กรุณา	VV	O	I_CLS
ให้	AX	O	I_CLS
ความ	FX	O	I_CLS
เคลือบแคลง	VV	O	I_CLS
นี้	AJ	O	I_CLS
หมด	VV	O	I_CLS
ไป	AV	O	I_CLS
_	PU	O	I_CLS
เมื่อ	PS	O	I_CLS
อ่าน	VV	O	I_CLS
คำ	NN	O	I_CLS
บรรยาย	VV	O	I_CLS
ของ	PS	O	I_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	E_CLS
_	PU	O	O
โดย	CC	O	B_CLS
หยิบยก	VV	O	I_CLS
เอา	NN	O	I_CLS
ตอน	NN	O	I_CLS
อื่น	AJ	O	I_CLS
ๆ	PU	O	E_CLS
_	PU	O	O
ที่	CC	O	B_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	I_CLS
พยายาม	VV	O	E_CLS
ทำให้	CC	O	B_CLS
เกิด	VV	O	I_CLS
ความ	FX	O	I_CLS
ชัดเจน	VV	O	E_CLS
ว่า	CC	O	B_CLS
เรื่อง	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	I_CLS
ไม่	NG	O	I_CLS
เกี่ยวข้อง	VV	O	I_CLS
กับ	PS	O	I_CLS
สถาบัน	NN	O	I_CLS
พระมหากษัตริย์	NN	O	I_CLS
_	PU	O	I_CLS
คุณ	NN	B_TTL	I_CLS
มีชัย	NN	B_PER	I_CLS
ก็	CC	O	I_CLS
สามารถ	AX	O	I_CLS
หยิบยก	VV	O	I_CLS
ได้	AX	O	E_CLS

เมื่อ	PS	O	B_CLS
ถาม	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
นายก	NN	O	B_CLS
ฯ	PU	O	I_CLS
พูด	VV	O	I_CLS
ลอย	VV	O	I_CLS
ๆ	PU	O	E_CLS
_	PU	O	O
โดย	CC	O	B_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
หลักฐาน	NN	O	I_CLS
_	PU	O	I_CLS
ต่อไป	AV	O	I_CLS
คำ	NN	O	I_CLS
พูด	VV	O	I_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	I_CLS
จะ	AX	O	I_CLS
เชื่อถือ	VV	O	I_CLS
ได้	AX	O	I_CLS
หรือไม่	AV	O	E_CLS

น.พ.	NN	B_DES	B_CLS
สุรพงษ์	NN	B_PER	I_CLS
_	PU	O	I_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
ตน	PR	O	B_CLS
ได้	AX	O	I_CLS
ยก	VV	O	I_CLS
ตัวอย่าง	NN	O	I_CLS
แล้ว	AX	O	I_CLS
_	PU	O	I_CLS
ใน	PS	O	I_CLS
กรณี	NN	O	I_CLS
ของ	PS	O	I_CLS
การ	FX	O	I_CLS
วาง	VV	O	I_CLS
ระเบิด	NN	O	E_CLS
ที่	CC	O	B_CLS
มีการ	FX	O	I_CLS
วาง	VV	O	I_CLS
กัน	PR	O	I_CLS
หลาย	NU	O	I_CLS
จุด	CL	O	I_CLS
_	PU	O	I_CLS
เป็น	VV	O	I_CLS
ระเบิด	NN	O	E_CLS
ที่	CC	O	B_CLS
มีการ	FX	O	I_CLS
มอง	VV	O	I_CLS
เห็น	VV	O	I_CLS
_	PU	O	I_CLS
ก่อ	VV	O	I_CLS
ให้	AX	O	I_CLS
เกิด	VV	O	I_CLS
ปัญหา	NN	O	I_CLS
ความ	FX	O	I_CLS
รุนแรง	VV	O	I_CLS
_	PU	O	I_CLS
เกิด	VV	O	I_CLS
การ	FX	O	I_CLS
ทำลายล้าง	VV	O	I_CLS
_	PU	O	I_CLS
แต่	CC	O	I_CLS
ระเบิด	NN	O	I_CLS
ที่	CC	O	I_CLS
ก่อ	VV	O	I_CLS
ให้	AX	O	I_CLS
เกิด	VV	O	I_CLS
ปัญหา	NN	O	I_CLS
เกี่ยวกับ	VV	O	I_CLS
การ	FX	O	I_CLS
ทำงาน	VV	O	I_CLS
ใน	PS	O	I_CLS
ระบบ	NN	O	I_CLS
ราชการ	NN	O	E_CLS
ทำให้	CC	O	B_CLS
การ	FX	O	I_CLS
ทำ	VV	O	I_CLS
หน้าที่	NN	O	I_CLS
บริหาร	VV	O	I_CLS
ของ	PS	O	I_CLS
ระบบ	NN	O	I_CLS
ราชการ	NN	O	I_CLS
เกิด	VV	O	I_CLS
ผล	NN	O	I_CLS
กระทบ	VV	O	I_CLS
อย่าง	FX	O	I_CLS
รุนแรง	VV	O	I_CLS
_	PU	O	I_CLS
เป็น	VV	O	I_CLS
ระเบิด	NN	O	E_CLS
ที่	CC	O	B_CLS
มอง	VV	O	I_CLS
ไม่	NG	O	I_CLS
เห็น	VV	O	I_CLS
_	PU	O	I_CLS
เป็น	VV	O	I_CLS
ระเบิด	NN	O	E_CLS
ที่	CC	O	B_CLS
กระทำ	VV	O	I_CLS
การ	FX	O	I_CLS
ต่อไป	AV	O	I_CLS
ได้	AX	O	E_CLS
_	PU	O	O
โดย	CC	O	B_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
ใคร	PR	O	I_CLS
มา	AV	O	I_CLS
พูด	VV	O	I_CLS
ทัดทาน	VV	O	E_CLS
_	PU	O	O
หรือ	CC	O	B_CLS
ทำ	VV	O	I_CLS
อย่าง	FX	O	I_CLS
ง่ายดาย	VV	O	E_CLS

ฉะนั้น	CC	O	B_CLS
หลักฐาน	NN	O	I_CLS
จะ	AX	O	I_CLS
ไม่	NG	O	I_CLS
สามารถ	AX	O	I_CLS
ผูกมัด	VV	O	I_CLS
คน	NN	O	E_CLS
หรือ	CC	O	B_CLS
กลุ่ม	CL	O	I_CLS
คน	NN	O	I_CLS
ได้	AX	O	I_CLS
อย่าง	FX	O	I_CLS
ชัดเจน	VV	O	E_CLS
_	PU	O	O
แต่	CC	O	B_CLS
พฤติการณ์	NN	O	I_CLS
ได้	AX	O	I_CLS
เกิด	VV	O	I_CLS
ขึ้น	AV	O	I_CLS
แล้ว	AX	O	I_CLS
จึง	CC	O	I_CLS
เป็น	VV	O	I_CLS
หน้าที่	NN	O	I_CLS
ของ	PS	O	I_CLS
ผู้	FX	O	I_CLS
รับผิดชอบ	VV	O	E_CLS
ที่	CC	O	B_CLS
เกี่ยวข้อง	VV	O	I_CLS
จะ	AX	O	I_CLS
ต้อง	AX	O	I_CLS
บอก	VV	O	I_CLS
ทุก	NU	O	I_CLS
คน	CL	O	E_CLS
ที่	CC	O	B_CLS
มี	VV	O	I_CLS
ส่วน	NN	O	I_CLS
ร่วมกับ	PS	O	I_CLS
การ	FX	O	I_CLS
ขับเคลื่อน	VV	O	I_CLS
ประเทศ	NN	O	I_CLS
_	PU	O	I_CLS
ให้	AX	O	I_CLS
ระมัดระวัง	VV	O	I_CLS
พฤติการณ์	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	E_CLS

เมื่อ	PS	O	B_CLS
ถาม	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
คำ	NN	O	B_CLS
กล่าว	VV	O	I_CLS
ของ	PS	O	I_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	I_CLS
_	PU	O	I_CLS
แสดง	VV	O	I_CLS
ให้	AX	O	I_CLS
เห็น	VV	O	E_CLS
ว่า	CC	O	B_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
น้ำหนัก	NN	O	E_CLS

น.พ.	NN	B_DES	B_CLS
สุรพงษ์	NN	B_PER	I_CLS
_	PU	O	I_CLS
กล่าว	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
ตน	PR	O	B_CLS
ชี้แจง	VV	O	I_CLS
ไป	AV	O	I_CLS
แล้ว	AX	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
เรา	PR	O	B_CLS
เป็น	VV	O	I_CLS
ผู้	FX	O	I_CLS
รักษา	VV	O	I_CLS
กฎหมาย	NN	O	I_CLS
_	PU	O	I_CLS
ไม่	NG	O	I_CLS
ใช่	VV	O	I_CLS
กลุ่ม	CL	O	I_CLS
คน	NN	O	E_CLS
ที่	CC	O	B_CLS
ไป	AV	O	I_CLS
กล่าว	VV	O	I_CLS
จาบจ้วง	VV	O	I_CLS
ใคร	PR	O	I_CLS
_	PU	O	I_CLS
ใส่ร้ายป้ายสี	VV	O	I_CLS
ใคร	PR	O	E_CLS
โดย	CC	O	B_CLS
ที่	CC	O	I_CLS
ไม่	NG	O	I_CLS
มี	VV	O	I_CLS
หลักฐาน	NN	O	I_CLS
_	PU	O	I_CLS
ไม่	NG	O	I_CLS
เช่น	NN	O	I_CLS
นั้น	AJ	O	I_CLS
_	PU	O	I_CLS
เรา	PR	O	I_CLS
คง	AX	O	I_CLS
ไม่	NG	O	I_CLS
ต่าง	VV	O	I_CLS
กับ	PS	O	I_CLS
บุคคล	NN	O	I_CLS
อื่น	AJ	O	E_CLS
ที่	CC	O	B_CLS
ไม่	NG	O	I_CLS
รักษา	VV	O	I_CLS
กฎหมาย	NN	O	I_CLS
เรา	PR	O	I_CLS
จึง	CC	O	I_CLS
ต้อง	AX	O	I_CLS
เป็น	VV	O	I_CLS
ตัวอย่าง	NN	O	E_CLS
ที่	CC	O	B_CLS
ดี	VV	O	E_CLS

การที่	CC	O	B_CLS
ใคร	PR	O	I_CLS
มา	AV	O	I_CLS
บอก	VV	O	E_CLS
ว่า	CC	O	B_CLS
เป็น	VV	O	I_CLS
คน	CL	O	I_CLS
นั้น	AJ	O	I_CLS
คน	CL	O	I_CLS
นี้	AJ	O	I_CLS
_	PU	O	I_CLS
คน	NN	O	E_CLS
ที่	CC	O	B_CLS
พูด	VV	O	I_CLS
ต้อง	AX	O	I_CLS
ออก	AV	O	I_CLS
มา	AV	O	I_CLS
รับผิดชอบ	VV	O	E_CLS
_	PU	O	O
และ	CC	O	B_CLS
ต้อง	AX	O	I_CLS
พิสูจน์	VV	O	I_CLS
ทราบ	VV	O	I_CLS
ให้	AX	O	I_CLS
ได้	AX	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
การที่	CC	O	B_CLS
ไป	AV	O	I_CLS
กล่าวหา	VV	O	I_CLS
บุคคล	NN	O	I_CLS
ดังกล่าว	AJ	O	I_CLS
มี	VV	O	I_CLS
หลักฐาน	NN	O	I_CLS
อะไร	PR	O	I_CLS
_	PU	O	I_CLS
สิ่ง	NN	O	E_CLS
ที่	CC	O	B_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	I_CLS
พูด	VV	O	I_CLS
เป็น	VV	O	I_CLS
การ	FX	O	I_CLS
ยืนยัน	VV	O	E_CLS
ว่า	CC	O	B_CLS
มี	VV	O	I_CLS
บุคคล	NN	O	I_CLS
มี	VV	O	I_CLS
พฤติการณ์	NN	O	I_CLS
อย่าง	NN	O	I_CLS
นี้	AJ	O	I_CLS
เกิด	VV	O	I_CLS
ขึ้น	AV	O	I_CLS
จริง	VV	O	I_CLS
ซึ่ง	CC	O	I_CLS
เรา	PR	O	I_CLS
ก็	CC	O	I_CLS
พยายาม	VV	O	I_CLS
หา	VV	O	I_CLS
หลักฐาน	NN	O	E_CLS
เพื่อ	CC	O	B_CLS
มา	AV	O	I_CLS
ผูกมัด	VV	O	I_CLS
บุคคล	NN	O	I_CLS
ดังกล่าว	AJ	O	E_CLS

แต่	CC	O	B_CLS
ใน	PS	O	I_CLS
ชั้น	NN	O	I_CLS
นี้	AJ	O	I_CLS
เรา	PR	O	I_CLS
ยัง	AX	O	I_CLS
ไม่	NG	O	I_CLS
สามารถ	AX	O	I_CLS
หา	VV	O	I_CLS
หลักฐาน	NN	O	I_CLS
มา	AV	O	I_CLS
ผูกมัด	VV	O	I_CLS
ได้	AX	O	E_CLS
_	PU	O	O
แต่	CC	O	B_CLS
หาก	CC	O	I_CLS
เรา	PR	O	I_CLS
ปล่อย	VV	O	I_CLS
ให้	AX	O	I_CLS
เวลา	NN	O	I_CLS
เนิ่นนาน	VV	O	I_CLS
ไป	AV	O	I_CLS
_	PU	O	I_CLS
พฤติการณ์	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	I_CLS
จะ	AX	O	I_CLS
ก่อ	VV	O	I_CLS
ให้	AX	O	I_CLS
เกิด	VV	O	I_CLS
ความ	FX	O	I_CLS
เสียหาย	VV	O	I_CLS
ต่อ	PS	O	I_CLS
ระบบ	NN	O	E_CLS
_	PU	O	O
ฉะนั้น	CC	O	B_CLS
จึง	CC	O	I_CLS
เป็น	VV	O	I_CLS
การ	FX	O	I_CLS
เตือน	VV	O	I_CLS
ให้	AX	O	I_CLS
ผู้	FX	O	E_CLS
ที่	CC	O	B_CLS
เกี่ยวข้อง	VV	O	I_CLS
ได้	AX	O	I_CLS
ระมัดระวัง	VV	O	E_CLS
_	PU	O	O
และ	CC	O	B_CLS
ไม่	NG	O	I_CLS
ให้	AX	O	I_CLS
พฤติการณ์	NN	O	I_CLS
เหล่า	CL	O	I_CLS
นี้	AJ	O	I_CLS
เข้า	AV	O	I_CLS
มา	AV	O	I_CLS
มี	VV	O	I_CLS
บทบาท	NN	O	I_CLS
_	PU	O	I_CLS
มี	VV	O	I_CLS
อิทธิพล	NN	O	I_CLS
ต่อ	PS	O	I_CLS
การ	FX	O	I_CLS
ทำงาน	VV	O	I_CLS
ของ	PS	O	I_CLS
ตนเอง	PR	O	E_CLS

เมื่อ	PS	O	B_CLS
ถาม	VV	O	I_CLS
ว่า	CC	O	E_CLS
_	PU	O	O
โฆษก	NN	O	B_CLS
รัฐบาล	NN	O	I_CLS
ควร	AX	O	I_CLS
กลับ	VV	O	I_CLS
ไป	AV	O	I_CLS
อ่าน	VV	O	I_CLS
คำ	NN	O	I_CLS
กล่าว	VV	O	I_CLS
ของ	PS	O	I_CLS
นายก	NN	O	I_CLS
ฯ	PU	O	E_CLS
