รมว.	NN	B_DES	B_CLS
ให้	CC	O	I_CLS
สามารถ	AX	O	I_CLS
กู้	VV	O	I_CLS
เงิน	NN	O	I_CLS
ได้	AX	O	I_CLS
ง่าย	VV	O	I_CLS
ขึ้น	AV	O	E_CLS
_	PU	O	O
หลัง	CC	O	B_CLS
สถาบัน	NN	O	I_CLS
การเงิน	NN	O	I_CLS
หลาย	AJ	O	I_CLS
แห่ง	CL	O	I_CLS
เข้มงวด	VV	O	I_CLS
การ	FX	O	I_CLS
ปล่อย	VV	O	I_CLS
สินเชื่อ	NN	O	E_CLS

ขณะ	NN	O	B_CLS
เดียว	NU	O	I_CLS
กัน	PR	O	I_CLS
ได้	AX	O	I_CLS
ขอ	VV	O	E_CLS
ให้	CC	O	B_CLS
รัฐบาล	NN	B_ORG	I_CLS
ไทย	NN	E_ORG	I_CLS
แก้ไข	VV	O	I_CLS
กฏระเบียบ	NN	O	I_CLS
การ	FX	O	I_CLS
กู้	VV	O	I_CLS
เงิน	NN	O	I_CLS
ของ	PS	O	I_CLS
ธนาคาร	NN	O	I_CLS
เฉพาะ	VV	O	I_CLS
กิจ	NN	O	I_CLS
ของ	PS	O	I_CLS
รัฐ	NN	O	E_CLS
_	PU	O	O
เพื่อ	CC	O	B_CLS
สามารถ	AX	O	I_CLS
เข้า	AV	O	I_CLS
ถึง	VV	O	I_CLS
แหล่ง	NN	O	I_CLS
เงิน	NN	O	I_CLS
ทุน	NN	O	I_CLS
ได้	AX	O	E_CLS
_	PU	O	O
ซึ่ง	CC	O	B_CLS
รัฐบาล	NN	O	I_CLS
_	PU	O	I_CLS
จะ	AX	O	I_CLS
หา	VV	O	I_CLS
แนวทาง	NN	O	I_CLS
ช่วยเหลือ	VV	O	I_CLS
โดย	FX	O	I_CLS
เร็ว	VV	O	E_CLS
_	PU	O	O
เพราะ	CC	O	B_CLS
เห็น	VV	O	E_CLS
ว่า	CC	O	B_CLS
สามารถ	AX	O	I_CLS
สร้าง	VV	O	I_CLS
งาน	NN	O	I_CLS
สร้าง	VV	O	I_CLS
ราย	NN	O	I_CLS
ได้	VV	O	E_CLS
และ	CC	O	B_CLS
เป็น	VV	O	I_CLS
ประโยชน์	NN	O	I_CLS
ต่อ	PS	O	I_CLS
การ	FX	O	I_CLS
พัฒนา	VV	O	I_CLS
ประเทศ	NN	O	E_CLS

ส่วน	NN	O	B_CLS
ความ	FX	O	I_CLS
คืบหน้า	VV	O	I_CLS
การ	FX	O	I_CLS
เจรจา	VV	O	I_CLS
ระหว่าง	PS	O	I_CLS
รัฐบาล	NN	B_ORG	I_CLS
ไทย	NN	E_ORG	I_CLS
และ	PS	O	I_CLS
ญี่ปุ่น	NN	B_ORG	I_CLS
ใน	PS	O	I_CLS
เรื่อง	NN	O	I_CLS
สัญญา	NN	O	I_CLS
การ	FX	O	I_CLS
ค้า	VV	O	I_CLS
เสรี	VV	O	I_CLS
_	PU	O	I_CLS
JTEPA	NN	O	E_CLS
_	PU	O	O
ที่	CC	O	B_CLS
ยัง	AX	O	I_CLS
มี	VV	O	I_CLS
ปัญหา	NN	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
ตีความ	VV	O	I_CLS
คำ	NN	O	I_CLS
นิยาม	VV	O	I_CLS
ของ	PS	O	I_CLS
ผู้	FX	O	E_CLS
ที่	CC	O	B_CLS
จะ	AX	O	I_CLS
ได้	AX	O	I_CLS
สิทธิประโยชน์	NN	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
นำ	VV	O	I_CLS
เข้า	AV	O	I_CLS
ภาษี	NN	O	I_CLS
เหล็ก	NN	O	I_CLS
เป็น	VV	O	I_CLS
_	PU	O	I_CLS
0	NU	B_MEA	I_CLS
_	PU	O	I_CLS
เปอร์เซนต์	CL	B_MEA	E_CLS
_	PU	O	O
ว่า	CC	O	B_CLS
_	PU	O	O
ขณะนี้	NN	O	B_CLS
ได้	VV	O	I_CLS
ข้อ	NN	O	I_CLS
สรุป	VV	O	I_CLS
แล้ว	AX	O	E_CLS

โดย	CC	O	B_CLS
ผู้	FX	O	I_CLS
ที่	CC	O	I_CLS
นำ	VV	O	I_CLS
เข้า	AV	O	I_CLS
มา	VV	O	E_CLS
เพื่อ	CC	O	B_CLS
ใช้	VV	O	I_CLS
ใน	PS	O	I_CLS
การ	FX	O	I_CLS
ประกอบ	VV	O	I_CLS
รถยนต์	NN	O	I_CLS
_	PU	O	I_CLS
ไม่ว่า	VV	O	I_CLS
จะ	AX	O	I_CLS
เป็น	VV	O	I_CLS
ผู้	FX	O	I_CLS
ผลิต	VV	O	I_CLS
รถ	NN	O	I_CLS
โดย	FX	O	I_CLS
ตรง	VV	O	I_CLS
หรือ	PS	O	I_CLS
บริษัท	NN	O	I_CLS
นำ	VV	O	I_CLS
เข้า	AV	O	I_CLS
เหล็ก	NN	O	E_CLS
_	PU	O	O
ก็	CC	O	B_CLS
ได้รับการ	FX	O	I_CLS
ยกเว้น	VV	O	I_CLS
ภาษี	NN	O	I_CLS
ทั้งสิ้น	AV	O	E_CLS
_	PU	O	O
ซึ่ง	CC	O	B_CLS
จะ	AX	O	I_CLS
นำ	VV	O	I_CLS
เรื่อง	NN	O	I_CLS
นี้	AJ	O	I_CLS
รายงาน	VV	O	E_CLS
ให้	CC	O	B_CLS
คณะ	NN	O	I_CLS
รัฐมนตรี	NN	O	I_CLS
รับ	VV	O	I_CLS
ทราบ	VV	O	I_CLS
ใน	PS	O	I_CLS
สัปดาห์	CL	B_DTM	I_CLS
หน้า	NU	E_DTM	I_CLS
_	PU	O	I_CLS
เชื่อ	VV	O	E_CLS
ว่า	CC	O	B_CLS
จะ	AX	O	I_CLS
เป็น	VV	O	I_CLS
ประโยชน์	NN	O	I_CLS
ต่อ	PS	O	I_CLS
ผู้	FX	O	I_CLS
ประกอบ	VV	O	I_CLS
การ	FX	O	I_CLS
ไทย	NN	B_LOC	E_CLS

