รมว.	NN	B_DES	B_CLS
โลก	NN	O	I_CLS
_	PU	O	I_CLS
แม้	CC	O	I_CLS
ช่วง	NN	O	I_CLS
นี้	AJ	O	I_CLS
เศรษฐกิจ	NN	O	I_CLS
ไม่	NG	O	I_CLS
ดี	VV	O	E_CLS
_	PU	O	O
แต่	CC	O	B_CLS
ยัง	AX	O	I_CLS
ไป	VV	O	I_CLS
ได้	AX	O	I_CLS
ดี	AV	O	I_CLS
_	PU	O	I_CLS
มี	VV	O	I_CLS
_	PU	O	I_CLS
6	NU	B_MEA	I_CLS
_	PU	O	I_CLS
ประเทศ	CL	B_MEA	I_CLS
คู่	NN	O	I_CLS
ค้า	VV	O	I_CLS
ให้	AV	O	I_CLS
ความ	FX	O	I_CLS
สำคัญ	VV	O	I_CLS
สั่ง	VV	O	I_CLS
ซื้อ	VV	O	I_CLS
อย่าง	FX	O	I_CLS
ต่อเนื่อง	VV	O	E_CLS

อย่างไรก็ตาม	CC	O	B_CLS
_	PU	O	I_CLS
เกษตรกร	NN	O	I_CLS
ต้อง	AX	O	I_CLS
หมั่น	VV	O	I_CLS
รักษา	VV	O	I_CLS
คุณภาพ	NN	O	I_CLS
ไว้	VV	O	E_CLS
_	PU	O	O
เช่น	CC	O	B_CLS
_	PU	O	O
ข้าวหอมมะลิ	NN	O	B_CLS
_	PU	O	I_CLS
ต้อง	AX	O	I_CLS
พยายาม	VV	O	I_CLS
อย่า	VV	O	E_CLS
ให้	CC	O	B_CLS
มีการ	FX	O	I_CLS
ปลอมปน	VV	O	E_CLS
_	PU	O	O
เพื่อผู้	CC	O	B_CLS
บริโภค	VV	O	I_CLS
จะ	AX	O	I_CLS
ได้	AX	O	I_CLS
มั่นใจ	VV	O	E_CLS
_	PU	O	O
และ	CC	O	B_CLS
สั่ง	VV	O	I_CLS
ซื้อ	VV	O	I_CLS
ข้าว	NN	O	I_CLS
ไทย	NN	B_LOC	I_CLS
ต่อเนื่อง	AV	O	E_CLS

